VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,E.V_Type,Electric Range,Base MSRP,Vehicle Location
1G1FY6S06N,King,Seattle,WA,98125.0,2022,CHEVROLET,BOLT EUV,BEV,0.0,0.0,POINT (-122.304356 47.715668)
7SAXCBE59P,King,Kent,WA,98031.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.201564 47.402358)
KNDC3DLCXP,Thurston,Yelm,WA,98597.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.5715761 46.9095798)
3FA6P0PU3H,King,Redmond,WA,98052.0,2017,FORD,FUSION,PHEV,21.0,0.0,POINT (-122.1207376 47.6705374)
3FMTK3SU4N,King,Lake Forest Park,WA,98155.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.301507 47.761784)
WA1LAAGEXN,King,Seattle,WA,98144.0,2022,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.3016563 47.5858977)
5UXTA6C08M,King,Seattle,WA,98109.0,2021,BMW,X5,PHEV,30.0,0.0,POINT (-122.3441532 47.6305366)
WP0AA2Y1XN,King,Kirkland,WA,98033.0,2022,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1G6RR1E48E,Thurston,Olympia,WA,98501.0,2014,CADILLAC,ELR,PHEV,37.0,0.0,POINT (-122.8733203 47.0133209)
YSMED3KA1P,King,Seatac,WA,98148.0,2023,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.3300442 47.4483434)
1N4BZ1DV9N,King,Seattle,WA,98125.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.304356 47.715668)
1FTBW9CK6N,Thurston,Rochester,WA,98579.0,2022,FORD,TRANSIT,BEV,0.0,0.0,POINT (-123.0498592 46.8153419)
YV4ER3XK1R,King,Kirkland,WA,98033.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
5UXKT0C56H,King,Kirkland,WA,98033.0,2017,BMW,X5,PHEV,14.0,0.0,POINT (-122.1925969 47.676241)
1G1FZ6S06N,King,Burien,WA,98146.0,2022,CHEVROLET,BOLT EUV,BEV,0.0,0.0,POINT (-122.3551826 47.5000521)
LPSED3KAXM,King,Seattle,WA,98104.0,2021,POLESTAR,PS2,BEV,233.0,0.0,POINT (-122.3276518 47.6018349)
WA1E2AFY6L,King,Kent,WA,98030.0,2020,AUDI,Q5 E,PHEV,20.0,0.0,POINT (-122.1994204 47.3741045)
1FTVW1EV4P,King,Redmond,WA,98052.0,2023,FORD,F-150,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
4JGGM1CB4P,King,Seattle,WA,98112.0,2023,MERCEDES-BENZ,EQE-CLASS SUV,BEV,0.0,0.0,POINT (-122.300312 47.629782)
KNDCC3LGXN,Clark,Vancouver,WA,98661.0,2022,KIA,NIRO,BEV,0.0,0.0,POINT (-122.6238365 45.6456491)
KM8HC3A6XR,King,Auburn,WA,98002.0,2024,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.2202561 47.3077398)
WMEEJ9AA6E,King,Redmond,WA,98052.0,2014,SMART,FORTWO ELECTRIC DRIVE,BEV,58.0,0.0,POINT (-122.1207376 47.6705374)
WA1VABGE5N,King,Renton,WA,98055.0,2022,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.2003346 47.4487206)
5YJSA1E46L,Thurston,Olympia,WA,98512.0,2020,TESLA,MODEL S,BEV,337.0,0.0,POINT (-122.957046 46.991391)
3FMTK2SUXN,King,Bellevue,WA,98004.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.202397 47.619252)
1G1FX6S08J,Clark,Vancouver,WA,98684.0,2018,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.5241377 45.6278995)
7SAXCDE51P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
7PDSGBBA5P,King,Bellevue,WA,98004.0,2023,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.202397 47.619252)
JM3KKEHA4R,Kitsap,Poulsbo,WA,98370.0,2024,MAZDA,CX-90,PHEV,26.0,0.0,POINT (-122.6368884 47.7469547)
YV4BC0PL3H,King,Seattle,WA,98112.0,2017,VOLVO,XC90,PHEV,14.0,0.0,POINT (-122.300312 47.629782)
1FT6W1EV4N,King,Seattle,WA,98109.0,2022,FORD,F-150,BEV,0.0,0.0,POINT (-122.3441532 47.6305366)
YV4ED3UR4N,Thurston,Olympia,WA,98501.0,2022,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
YV4ED3GM6P,King,Bellevue,WA,98006.0,2023,VOLVO,C40,BEV,0.0,0.0,POINT (-122.144149 47.560742)
3FA6P0SUXL,Clark,Vancouver,WA,98682.0,2020,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.5286031 45.6686601)
WP0AB2Y16L,King,Seattle,WA,98134.0,2020,PORSCHE,TAYCAN,BEV,203.0,0.0,POINT (-122.3290729 47.5773571)
7PDSGABL0P,King,Seattle,WA,98112.0,2023,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.300312 47.629782)
JN1DF0CD1P,King,Kirkland,WA,98034.0,2023,NISSAN,ARIYA,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
KM8K33AG9K,King,Kent,WA,98030.0,2019,HYUNDAI,KONA,BEV,258.0,0.0,POINT (-122.1994204 47.3741045)
5LMYJ9YY1N,King,Kenmore,WA,98028.0,2022,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.2478069 47.75817)
1V2DNPE80P,King,Kirkland,WA,98034.0,2023,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
WVGUNPE27N,Kitsap,Poulsbo,WA,98370.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.6368884 47.7469547)
5YJSA1E65P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
YV4BR0DL3J,Clark,Battle Ground,WA,98604.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.5256203 45.7875036)
1N4BZ1BV4N,King,Seattle,WA,98105.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.304212 47.664294)
1C4RJYB68R,Clark,Vancouver,WA,98660.0,2024,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.6789987 45.6365338)
WBY43AW09P,King,Seattle,WA,98125.0,2023,BMW,I4,BEV,0.0,0.0,POINT (-122.304356 47.715668)
JN1AZ0CP3B,King,Shoreline,WA,98133.0,2011,NISSAN,LEAF,BEV,73.0,0.0,POINT (-122.342434 47.736655)
7SAXCAE58N,Clark,Vancouver,WA,98685.0,2022,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.688741 45.711311)
WA142BFZ4P,King,Seattle,WA,98177.0,2023,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
JTDKN3DP2D,King,Renton,WA,98057.0,2013,TOYOTA,PRIUS PLUG-IN,PHEV,6.0,0.0,POINT (-122.2171169 47.4762968)
WBY33AW03R,King,Kirkland,WA,98033.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
WMWXP3C05L,Kitsap,Bainbridge Island,WA,98110.0,2020,MINI,HARDTOP,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
5YJSA1H14E,King,Covington,WA,98042.0,2014,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.1145138 47.3581107)
1C4RJYC65P,King,Seattle,WA,98146.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.3551826 47.5000521)
WA1F2AFY0L,King,Seattle,WA,98122.0,2020,AUDI,Q5 E,PHEV,20.0,0.0,POINT (-122.3128637 47.6104992)
WVGTMPE20N,Clark,Vancouver,WA,98684.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.5241377 45.6278995)
7SAXCBE50P,King,Issaquah,WA,98029.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.0209893 47.5632565)
KNDC4DLC6P,King,Bellevue,WA,98005.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.167394 47.614119)
WMWXP3C0XM,King,Woodinville,WA,98072.0,2021,MINI,HARDTOP,BEV,110.0,0.0,POINT (-122.1368031 47.7621254)
1G1RA6E4XD,King,Seattle,WA,98144.0,2013,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.3016563 47.5858977)
WB523CF00N,King,Auburn,WA,98092.0,2022,BMW,IX,BEV,0.0,0.0,POINT (-122.1550193 47.2884536)
5YJXCBE21L,King,Seattle,WA,98117.0,2020,TESLA,MODEL X,BEV,293.0,0.0,POINT (-122.377938 47.690166)
5YJ3E1EC5N,King,Seattle,WA,98125.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.304356 47.715668)
7SAXCDE52P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
3C3CFFGE0E,King,Bellevue,WA,98007.0,2014,FIAT,500,BEV,87.0,0.0,POINT (-122.1436732 47.6157551)
WDDVP9AB5G,Kitsap,Bainbridge Island,WA,98110.0,2016,MERCEDES-BENZ,B-CLASS,BEV,87.0,0.0,POINT (-122.5305071 47.6400595)
1C4RJXP61R,King,Tukwila,WA,98188.0,2024,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.271716 47.452837)
1N4AZ1CP8K,King,Kent,WA,98042.0,2019,NISSAN,LEAF,BEV,150.0,0.0,POINT (-122.1145138 47.3581107)
7SAXCBE55R,King,Bellevue,WA,98005.0,2024,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.167394 47.614119)
1N4AZ1CV8M,King,Seattle,WA,98103.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3499053 47.673887)
SADHD2S10L,King,Bellevue,WA,98004.0,2020,JAGUAR,I-PACE,BEV,234.0,0.0,POINT (-122.202397 47.619252)
5YJ3E1EA4N,King,Kent,WA,98031.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.201564 47.402358)
WBY8P6C02L,Kitsap,Bainbridge Island,WA,98110.0,2020,BMW,I3,BEV,153.0,0.0,POINT (-122.5305071 47.6400595)
WDDVP9AB4E,King,Seattle,WA,98103.0,2014,MERCEDES-BENZ,B-CLASS,BEV,87.0,0.0,POINT (-122.3499053 47.673887)
1C4JJXR69N,King,Seattle,WA,98112.0,2022,JEEP,WRANGLER,PHEV,22.0,0.0,POINT (-122.300312 47.629782)
4W5KHNRL9R,King,Bellevue,WA,98005.0,2024,ACURA,ZDX,BEV,0.0,0.0,POINT (-122.167394 47.614119)
1FTBW1XK5N,King,Tukwila,WA,98168.0,2022,FORD,TRANSIT,BEV,0.0,0.0,POINT (-122.297205 47.486649)
1N4CZ1CV2R,King,Bellevue,WA,98008.0,2024,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.1197677 47.6103472)
KM8K53AG5L,King,Burien,WA,98166.0,2020,HYUNDAI,KONA,BEV,258.0,0.0,POINT (-122.3472273 47.4568458)
1GYKPMRL2R,King,Bothell,WA,98011.0,2024,CADILLAC,LYRIQ,BEV,0.0,0.0,POINT (-122.201408 47.754528)
1G1RA6S59H,Clark,Vancouver,WA,98685.0,2017,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.688741 45.711311)
JTDKAMFP2N,Clark,Brush Prairie,WA,98606.0,2022,TOYOTA,PRIUS PRIME,PHEV,25.0,0.0,POINT (-122.4767202 45.7381698)
LPSED3KA4M,King,Issaquah,WA,98027.0,2021,POLESTAR,PS2,BEV,233.0,0.0,POINT (-122.0402383 47.5276876)
5YJSA1E42K,King,Seattle,WA,98119.0,2019,TESLA,MODEL S,BEV,270.0,0.0,POINT (-122.36731 47.6377681)
WMW13DJ0XR,King,Kirkland,WA,98034.0,2024,MINI,HARDTOP,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
LYVBR0DL1J,Kitsap,Bainbridge Island,WA,98110.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.5305071 47.6400595)
YV4ED3UB5N,Clark,Vancouver,WA,98685.0,2022,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.688741 45.711311)
3FMTK3SS1P,Clark,Vancouver,WA,98662.0,2023,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.579351 45.671668)
KNDCD3LD6N,Kitsap,Port Orchard,WA,98366.0,2022,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.6064912 47.5236145)
4JGDM4EBXP,King,Kirkland,WA,98033.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
KNDPZDAH1P,King,Sammamish,WA,98074.0,2023,KIA,SPORTAGE,PHEV,34.0,0.0,POINT (-122.0430602 47.6259676)
WBY43FK06R,King,Seattle,WA,98109.0,2024,BMW,I5,BEV,0.0,0.0,POINT (-122.3441532 47.6305366)
JTDKARFPXH,King,Seattle,WA,98177.0,2017,TOYOTA,PRIUS PRIME,PHEV,25.0,0.0,POINT (-122.3691687 47.7403542)
KNDCM3LD4K,King,Shoreline,WA,98155.0,2019,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.301507 47.761784)
1C4RJYD62N,King,Woodinville,WA,98072.0,2022,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.1368031 47.7621254)
KM8KNDDFXR,King,Shoreline,WA,98177.0,2024,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
7SAXCBE61P,Kitsap,Silverdale,WA,98383.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.7035285 47.660204)
WVWKP7AU4G,King,Bellevue,WA,98006.0,2016,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.144149 47.560742)
YV4ED3UM4P,Snohomish,Edmonds,WA,98020.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.3757836 47.800042)
WVWKR7AU2J,Kitsap,Bainbridge Island,WA,98110.0,2018,VOLKSWAGEN,E-GOLF,BEV,125.0,0.0,POINT (-122.5305071 47.6400595)
50EA1GBA7P,King,Kirkland,WA,98034.0,2023,LUCID,AIR,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
WP0AE2A7XJ,King,Seattle,WA,98104.0,2018,PORSCHE,PANAMERA,PHEV,16.0,0.0,POINT (-122.3276518 47.6018349)
5NMMCET12P,King,Seattle,WA,98103.0,2023,GENESIS,GV70,BEV,0.0,0.0,POINT (-122.3499053 47.673887)
1N4BZ1CP4K,King,Bellevue,WA,98005.0,2019,NISSAN,LEAF,BEV,150.0,0.0,POINT (-122.167394 47.614119)
YV4H60DP9P,King,Seattle,WA,98107.0,2023,VOLVO,XC60,PHEV,35.0,0.0,POINT (-122.3788863 47.6702397)
1N4BZ1CV5M,King,Bellevue,WA,98005.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.167394 47.614119)
1C4RJYB64P,King,Tukwila,WA,98188.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.271716 47.452837)
5YJXCBE25K,King,Kirkland,WA,98034.0,2019,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.2026532 47.7210518)
WA1F2AFY0R,King,Bellevue,WA,98006.0,2024,AUDI,Q5 E,PHEV,23.0,0.0,POINT (-122.144149 47.560742)
5YJSA1E21F,King,Renton,WA,98056.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.1819876 47.5098889)
5YJSA1E49K,King,Seattle,WA,98119.0,2019,TESLA,MODEL S,BEV,270.0,0.0,POINT (-122.36731 47.6377681)
KNDC4DLC2N,Clark,Vancouver,WA,98683.0,2022,KIA,EV6,BEV,0.0,0.0,POINT (-122.515805 45.604689)
5YJXCBE29K,King,Bellevue,WA,98004.0,2019,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.202397 47.619252)
1N4AZ1BV3M,King,Seattle,WA,98133.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.342434 47.736655)
3GPKHXRJ3R,Cowlitz,Kelso,WA,98626.0,2024,HONDA,PROLOGUE,BEV,0.0,0.0,POINT (-122.8902296 46.1351011)
YV4ED3UW0P,Thurston,Olympia,WA,98506.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.86491 47.07503)
KM8KRDAF3P,King,Seattle,WA,98125.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.304356 47.715668)
1G1RB6E41C,Clark,Vancouver,WA,98685.0,2012,CHEVROLET,VOLT,PHEV,35.0,0.0,POINT (-122.688741 45.711311)
2C4RC1L78M,King,Seattle,WA,98177.0,2021,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.3691687 47.7403542)
1G1RD6S5XG,Jefferson,Brinnon,WA,98320.0,2016,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.9205575 47.6737816)
1C4RJYE68P,Snohomish,Lynnwood,WA,98036.0,2023,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.287143 47.812199)
5YJXCAE23K,King,Medina,WA,98039.0,2019,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.2363532 47.621118)
50EA1TEA9P,King,Kirkland,WA,98034.0,2023,LUCID,AIR,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
1G1RD6S59K,King,Burien,WA,98168.0,2019,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.297205 47.486649)
KNDAEFS54R,Yakima,Selah,WA,98942.0,2024,KIA,EV9,BEV,0.0,0.0,POINT (-120.5517376 46.6678647)
KM8KNDAF6P,Clark,Vancouver,WA,98686.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.626623 45.711724)
KNDRMDLH0R,King,Seattle,WA,98125.0,2024,KIA,SORENTO,PHEV,32.0,0.0,POINT (-122.304356 47.715668)
WVWPP7AU4F,Clark,Vancouver,WA,98684.0,2015,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.5241377 45.6278995)
7SAXCAE51R,Snohomish,Everett,WA,98204.0,2024,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.2507211 47.8976713)
WBA7W4C07L,Snohomish,Lynnwood,WA,98087.0,2020,BMW,745E,PHEV,16.0,0.0,POINT (-122.27336 47.861417)
KNDCR3LF8P,Kitsap,Bainbridge Island,WA,98110.0,2023,KIA,NIRO,PHEV,33.0,0.0,POINT (-122.5305071 47.6400595)
5LMTJ5DZ9N,Snohomish,Lake Stevens,WA,98258.0,2022,LINCOLN,CORSAIR,PHEV,28.0,0.0,POINT (-122.0816912 48.0122934)
KNDPYDDH4R,King,Seattle,WA,98116.0,2024,KIA,SPORTAGE,PHEV,34.0,0.0,POINT (-122.395519 47.572137)
WBY1Z2C56E,King,Seattle,WA,98144.0,2014,BMW,I3,BEV,81.0,0.0,POINT (-122.3016563 47.5858977)
5UXTS1C00M,King,Seattle,WA,98112.0,2021,BMW,X3,PHEV,17.0,0.0,POINT (-122.300312 47.629782)
KM8KRDDF9R,Clark,Vancouver,WA,98686.0,2024,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.626623 45.711724)
YV4H60DM6P,King,Kirkland,WA,98033.0,2023,VOLVO,XC60,PHEV,35.0,0.0,POINT (-122.1925969 47.676241)
1C4JJXR64M,King,Kirkland,WA,98033.0,2021,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.1925969 47.676241)
7PDSGBBA8P,King,Redmond,WA,98052.0,2023,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
YSMFD3KA6R,King,Seattle,WA,98112.0,2024,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.300312 47.629782)
JTJHKCFZ4S,King,Seattle,WA,98133.0,2025,LEXUS,NX,PHEV,37.0,0.0,POINT (-122.342434 47.736655)
LPSED3KA5M,Kitsap,Bainbridge Island,WA,98110.0,2021,POLESTAR,PS2,BEV,233.0,0.0,POINT (-122.5305071 47.6400595)
WMEFJ9BA7J,King,Seattle,WA,98112.0,2018,SMART,EQ FORTWO,BEV,58.0,0.0,POINT (-122.300312 47.629782)
3C3CFFGE8E,King,Bellevue,WA,98005.0,2014,FIAT,500,BEV,87.0,0.0,POINT (-122.167394 47.614119)
WVGDMPE25M,King,Redmond,WA,98052.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
1FADP5CU5E,Clark,Vancouver,WA,98665.0,2014,FORD,C-MAX,PHEV,19.0,0.0,POINT (-122.6615789 45.6809862)
LYVBR0DL0K,King,Kirkland,WA,98034.0,2019,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2026532 47.7210518)
WBA8E1C3XH,Snohomish,Everett,WA,98208.0,2017,BMW,330E,PHEV,14.0,44100.0,POINT (-122.2032349 47.8956271)
1N4AZ0CP0E,King,Redmond,WA,98052.0,2014,NISSAN,LEAF,BEV,84.0,0.0,POINT (-122.1207376 47.6705374)
WVWKR7AU9K,Snohomish,Brier,WA,98036.0,2019,VOLKSWAGEN,E-GOLF,BEV,125.0,0.0,POINT (-122.287143 47.812199)
3FMTK4SE5M,King,Seattle,WA,98122.0,2021,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
YV4BR0CK2K,King,Bellevue,WA,98004.0,2019,VOLVO,XC90,PHEV,17.0,0.0,POINT (-122.202397 47.619252)
5YJXCBE45L,King,Bellevue,WA,98004.0,2020,TESLA,MODEL X,BEV,293.0,0.0,POINT (-122.202397 47.619252)
1C4JJXP67M,King,Bellevue,WA,98006.0,2021,JEEP,WRANGLER,PHEV,25.0,0.0,POINT (-122.144149 47.560742)
1FMCU0LZ2N,King,Seattle,WA,98112.0,2022,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-122.300312 47.629782)
JTMFB3FV8P,King,Redmond,WA,98052.0,2023,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.1207376 47.6705374)
WBY83FB06R,King,Seattle,WA,98122.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
1N4BZ1DP8L,Thurston,Olympia,WA,98513.0,2020,NISSAN,LEAF,BEV,215.0,0.0,POINT (-122.7654699 46.9970624)
JN1AZ0CP4C,Kitsap,Poulsbo,WA,98370.0,2012,NISSAN,LEAF,BEV,73.0,0.0,POINT (-122.6368884 47.7469547)
WBY1Z8C30H,King,Renton,WA,98059.0,2017,BMW,I3,PHEV,97.0,0.0,POINT (-122.134502 47.492627)
3FMTK2SU2N,Thurston,Olympia,WA,98501.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
1G1FX6S04N,King,Sammamish,WA,98075.0,2022,CHEVROLET,BOLT EV,BEV,0.0,0.0,POINT (-122.0181135 47.5880568)
5YJ3E1EA0N,Snohomish,Bothell,WA,98012.0,2022,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.206146 47.839957)
2C4RC1L70M,King,Kirkland,WA,98034.0,2021,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.2026532 47.7210518)
5YJXCDE43L,King,Bellevue,WA,98004.0,2020,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.202397 47.619252)
YV4ED3UW2P,King,Bellevue,WA,98005.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.167394 47.614119)
YV4BR0CK6M,King,Beaux Arts,WA,98004.0,2021,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.202397 47.619252)
KNDC34LA1P,King,Auburn,WA,98002.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.2202561 47.3077398)
WMEFJ9BA9J,King,Tukwila,WA,98178.0,2018,SMART,EQ FORTWO,BEV,58.0,0.0,POINT (-122.2453 47.499708)
2C4RC1L71J,King,Seattle,WA,98125.0,2018,CHRYSLER,PACIFICA,PHEV,33.0,0.0,POINT (-122.304356 47.715668)
WA1BCBFZXP,Clark,Vancouver,WA,98682.0,2023,AUDI,Q4,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
5YJSA1DP0D,King,Auburn,WA,98001.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.2651204 47.3164638)
KM8S6DA27N,King,Seattle,WA,98102.0,2022,HYUNDAI,SANTA FE,PHEV,31.0,0.0,POINT (-122.3212726 47.6296532)
4JGDM2EB8P,Clark,Vancouver,WA,98684.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0.0,0.0,POINT (-122.5241377 45.6278995)
WA13AAGE9N,Kitsap,Olalla,WA,98359.0,2022,AUDI,E-TRON SPORTBACK,BEV,0.0,0.0,POINT (-122.5730403 47.4282964)
WB523CF03P,King,Sammamish,WA,98074.0,2023,BMW,IX,BEV,0.0,0.0,POINT (-122.0430602 47.6259676)
5YJSA1E52P,King,Tukwila,WA,98188.0,2023,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.271716 47.452837)
5YJXCAE43H,King,Kirkland,WA,98034.0,2017,TESLA,MODEL X,BEV,200.0,0.0,POINT (-122.2026532 47.7210518)
5YJSA1E46G,King,Kirkland,WA,98033.0,2016,TESLA,MODEL S,BEV,210.0,0.0,POINT (-122.1925969 47.676241)
WMW13DJ05R,King,Kirkland,WA,98034.0,2024,MINI,HARDTOP,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
KNDRMDLH5P,King,Shoreline,WA,98155.0,2023,KIA,SORENTO,PHEV,32.0,0.0,POINT (-122.301507 47.761784)
YV4BR0CL0M,King,Des Moines,WA,98198.0,2021,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.3145447 47.3984346)
1FADP3R42F,Clark,Vancouver,WA,98664.0,2015,FORD,FOCUS,BEV,76.0,0.0,POINT (-122.575383 45.620105)
7SAXCDE57P,King,Redmond,WA,98052.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
W1KEG1CB6R,King,Bellevue,WA,98004.0,2024,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,0.0,0.0,POINT (-122.202397 47.619252)
WA1L2BFZXN,King,Seattle,WA,98177.0,2022,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
WVWKP7AU6G,King,Seattle,WA,98178.0,2016,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.2453 47.499708)
1C4RJXN62R,Snohomish,Everett,WA,98203.0,2024,JEEP,WRANGLER,PHEV,21.0,0.0,POINT (-122.225874 47.945309)
1G1RA6S57J,King,Burien,WA,98146.0,2018,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.3551826 47.5000521)
WP0AC2Y10L,King,Kirkland,WA,98034.0,2020,PORSCHE,TAYCAN,BEV,192.0,0.0,POINT (-122.2026532 47.7210518)
KNDPZDDH5R,King,Seattle,WA,98133.0,2024,KIA,SPORTAGE,PHEV,34.0,0.0,POINT (-122.342434 47.736655)
1C4JJXP66M,King,Redmond,WA,98052.0,2021,JEEP,WRANGLER,PHEV,25.0,0.0,POINT (-122.1207376 47.6705374)
7SAXCAE54P,King,Bellevue,WA,98008.0,2023,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.1197677 47.6103472)
1N4AZ0CP9G,King,Newcastle,WA,98056.0,2016,NISSAN,LEAF,BEV,84.0,0.0,POINT (-122.1819876 47.5098889)
